127.0.0.1, 2017-02-21 14:07:58, GET, /, HTTP/1.1, 303, 0.000847
127.0.0.1, 2017-02-21 14:07:59, GET, /welcome/default/index, HTTP/1.1, 200, 0.359151
127.0.0.1, 2017-02-21 14:09:03, GET, /admin, HTTP/1.1, 200, 0.159904
127.0.0.1, 2017-02-21 14:09:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000322
127.0.0.1, 2017-02-21 14:09:09, POST, /admin/default/index, HTTP/1.1, 303, 0.047652
127.0.0.1, 2017-02-21 14:09:09, GET, /admin/default/site, HTTP/1.1, 200, 0.075701
127.0.0.1, 2017-02-21 14:09:10, POST, /admin/default/check_version, HTTP/1.1, 200, 0.575190
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/plugin_jqmobile/about, HTTP/1.1, 200, 0.013532
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/static/_2.14.6/plugin_jqmobile/images/iphone.jpg, HTTP/1.1, 200, 0.001018
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/default/index, HTTP/1.1, 303, 0.008976
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/default/site, HTTP/1.1, 200, 0.054993
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/static/_2.14.6/plugin_jqmobile/jquery.mobile-1.3.1.min.css, HTTP/1.1, 200, 0.000602
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/static/_2.14.6/js/modernizr.custom.js, HTTP/1.1, 200, 0.000716
127.0.0.1, 2017-02-21 14:09:36, GET, /admin/static/_2.14.6/plugin_jqmobile/jquery.mobile-1.3.1.min.js, HTTP/1.1, 200, 0.000458
127.0.0.1, 2017-02-21 14:10:05, GET, /admin/default/site, HTTP/1.1, 200, 0.079528
127.0.0.1, 2017-02-21 14:10:05, GET, /admin/static/_2.14.6/favicon.ico, HTTP/1.1, 404, 0.000420
127.0.0.1, 2017-02-21 14:10:08, GET, /admin, HTTP/1.1, 303, 0.012047
127.0.0.1, 2017-02-21 14:10:08, GET, /admin/default/site, HTTP/1.1, 200, 0.063985
127.0.0.1, 2017-02-21 14:10:15, POST, /admin/default/check_version, HTTP/1.1, 200, 0.543542
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/default/index, HTTP/1.1, 200, 0.018672
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/css/calendar.css, HTTP/1.1, 200, 0.000964
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/css/web2py.css, HTTP/1.1, 200, 0.000685
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/css/stupid.css, HTTP/1.1, 200, 0.000525
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/css/examples.css, HTTP/1.1, 200, 0.000454
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/js/jquery.js, HTTP/1.1, 200, 0.000665
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/js/calendar.js, HTTP/1.1, 200, 0.000446
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/js/web2py.js, HTTP/1.1, 200, 0.000444
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/web2py_logo.png, HTTP/1.1, 200, 0.000629
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/book-5th.png, HTTP/1.1, 200, 0.000549
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/videos.png, HTTP/1.1, 200, 0.000435
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/book-recipes.png, HTTP/1.1, 200, 0.001068
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/infoworld2012.jpeg, HTTP/1.1, 200, 0.000669
127.0.0.1, 2017-02-21 14:12:19, GET, /examples/static/images/favicon.ico, HTTP/1.1, 200, 0.000480
127.0.0.1, 2017-02-21 14:12:22, GET, /admin/default/site, HTTP/1.1, 200, 0.068362
127.0.0.1, 2017-02-21 14:12:34, GET, /admin/default/design/examples, HTTP/1.1, 200, 0.211143
127.0.0.1, 2017-02-21 14:12:39, GET, /examples/appadmin/index, HTTP/1.1, 200, 0.038658
127.0.0.1, 2017-02-21 14:12:39, GET, /examples/appadmin/hooks, HTTP/1.1, 200, 0.015100
127.0.0.1, 2017-02-21 14:12:55, GET, /admin/default/design/examples, HTTP/1.1, 200, 0.215995
127.0.0.1, 2017-02-21 14:12:59, GET, /admin/default/site, HTTP/1.1, 200, 0.088475
127.0.0.1, 2017-02-21 14:13:01, GET, /welcome/default/index, HTTP/1.1, 200, 0.036933
127.0.0.1, 2017-02-21 14:13:04, GET, /admin/default/site, HTTP/1.1, 200, 0.087510
127.0.0.1, 2017-02-21 14:13:13, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.149328
127.0.0.1, 2017-02-21 14:13:16, GET, /welcome/appadmin/graph_model, HTTP/1.1, 200, 0.054642
127.0.0.1, 2017-02-21 14:15:18, GET, /, HTTP/1.1, 303, 0.000913
127.0.0.1, 2017-02-21 14:15:18, GET, /welcome/default/index, HTTP/1.1, 200, 0.139899
127.0.0.1, 2017-02-21 14:15:26, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.269771
127.0.0.1, 2017-02-21 14:15:29, GET, /welcome/appadmin/graph_model, HTTP/1.1, 200, 0.061589
127.0.0.1, 2017-02-21 14:15:29, GET, /welcome/appadmin/bg_graph_model, HTTP/1.1, 200, 0.289117
127.0.0.1, 2017-02-22 07:03:53, GET, /, HTTP/1.1, 303, 0.000957
127.0.0.1, 2017-02-22 07:03:53, GET, /welcome/default/index, HTTP/1.1, 200, 0.145877
127.0.0.1, 2017-02-22 07:04:15, GET, /admin, HTTP/1.1, 200, 0.126037
127.0.0.1, 2017-02-22 07:04:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000326
127.0.0.1, 2017-02-22 07:04:22, POST, /admin/default/index, HTTP/1.1, 303, 0.056797
127.0.0.1, 2017-02-22 07:04:22, GET, /admin/default/site, HTTP/1.1, 200, 0.075379
127.0.0.1, 2017-02-22 07:04:23, POST, /admin/default/check_version, HTTP/1.1, 200, 0.527893
127.0.0.1, 2017-02-22 07:04:57, POST, /admin/default/site, HTTP/1.1, 303, 0.099785
127.0.0.1, 2017-02-22 07:04:57, GET, /admin/default/design/pestlist, HTTP/1.1, 200, 0.196481
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/default/index, HTTP/1.1, 200, 0.117816
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000501
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/css/web2py-bootstrap3.css, HTTP/1.1, 200, 0.000520
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.000450
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/jquery.js, HTTP/1.1, 200, 0.000457
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/css/calendar.css, HTTP/1.1, 200, 0.000454
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/calendar.js, HTTP/1.1, 200, 0.000444
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/web2py.js, HTTP/1.1, 200, 0.000464
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000639
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/share.js, HTTP/1.1, 200, 0.000801
127.0.0.1, 2017-02-22 07:05:12, GET, /pestlist/static/js/web2py-bootstrap3.js, HTTP/1.1, 200, 0.000701
